max_cc cc_shift dlnA mstalta length start end center mode
 0.877132  5.0  0.615133  1.000000   249  1186  1435  1310 1
 0.816685 11.0  0.720054  0.052949   467  1186  1653  1419 0
 0.772587 12.0  0.633716  0.008180  1183  1186  2369  1777 0
 0.766383 12.0  0.641941  0.004534  1433  1186  2619  1902 0
 0.840232 17.0  0.648842  0.008180   934  1435  2369  1902 0
 0.845370 17.0  0.644080  0.041027   670  1435  2105  1770 0
 0.822132 17.0  0.675123  0.004534  1485  1435  2920  2177 0
 0.933482 16.0  0.834797  1.000000   218  1435  1653  1544 1
 0.828267 17.0  0.663200  0.004534  1184  1435  2619  2027 0
 0.841686 17.0  0.647179  0.008180   748  1435  2183  1809 0
 0.830524 17.0  0.660361  0.004534  1071  1435  2506  1970 0
 0.710355 115.0  0.171342  0.004534   853  1653  2506  2079 0
 0.785757 115.0  0.050563  1.000000   452  1653  2105  1879 1
 0.780939 115.0  0.075942  0.008180   530  1653  2183  1918 0
 0.639294 115.0  0.271474  0.004534  1267  1653  2920  2286 0
 0.768454 115.0  0.089405  0.008180   716  1653  2369  2011 0
 0.695036 115.0  0.190433  0.004534   966  1653  2619  2136 0
 0.394743 17.0  1.817316  0.004534   815  2105  2920  2512 0
 0.455841 18.0  1.787486  0.004534   737  2183  2920  2551 0
 0.463246 -311.0  1.778345  0.011348   551  2369  2920  2644 0
 0.608866 19.0  1.543303  0.027930   414  2506  2920  2713 0
 0.656527 18.0  1.478131  1.000000   301  2619  2920  2769 0
 0.855586  4.0  0.229570  0.065472   551   881  1432  1156 1
 0.725479  9.0  0.408280  0.005409  1733   881  2614  1747 0
 0.755367  8.0  0.429104  0.053241   771   881  1652  1266 0
 0.732274  9.0  0.399155  0.041753  1221   881  2102  1491 0
 0.726443  9.0  0.407053  0.005409  1620   881  2501  1691 0
 0.971055  3.0 -0.150035  1.000000   300   881  1181  1031 1
 0.722915  9.0  0.413794  0.005409  2042   881  2923  1902 0
 0.730315  9.0  0.401410  0.007883  1485   881  2366  1623 0
 0.813558 11.0  0.749957  0.053241   471  1181  1652  1416 0
 0.771795 12.0  0.657667  0.041753   921  1181  2102  1641 0
 0.769155 12.0  0.660319  0.007883  1185  1181  2366  1773 0
 0.764214 12.0  0.667073  0.005409  1320  1181  2501  1841 0
 0.760459 12.0  0.674439  0.005409  1742  1181  2923  2052 0
 0.870042  5.0  0.633784  1.000000   251  1181  1432  1306 1
 0.763029 12.0  0.668513  0.005409  1433  1181  2614  1897 0
 0.832791 17.0  0.691716  0.005409  1069  1432  2501  1966 0
 0.842302 17.0  0.680304  0.007883   934  1432  2366  1899 0
 0.847315 17.0  0.675803  0.041753   670  1432  2102  1767 0
 0.830770 17.0  0.694127  0.005409  1182  1432  2614  2023 0
 0.826008 17.0  0.703869  0.005409  1491  1432  2923  2177 0
 0.934148 16.0  0.867971  1.000000   220  1432  1652  1542 1
 0.805238 114.0  0.062556  1.000000   450  1652  2102  1877 1
 0.712582 114.0  0.202643  0.005409   962  1652  2614  2133 0
 0.787524 114.0  0.101089  0.007883   714  1652  2366  2009 0
 0.660590 114.0  0.274353  0.005409  1271  1652  2923  2287 0
 0.726570 114.0  0.185724  0.005409   849  1652  2501  2076 0
 0.401994 -311.0  1.808911  0.005409   821  2102  2923  2512 0
 0.498201 -311.0  1.768588  0.012337   557  2366  2923  2644 0
 0.621162 18.0  1.502847  0.025828   422  2501  2923  2712 0
 0.675477 18.0  1.434816  1.000000   309  2614  2923  2768 0
 0.718078  9.0  0.431317  0.006262  1612   881  2493  1687 0
 0.970861  3.0 -0.148823  1.000000   295   881  1176  1028 1
 0.715355  9.0  0.436954  0.006262  2044   881  2925  1903 0
 0.746367  8.0  0.454686  0.053536   769   881  1650  1265 0
 0.721835  9.0  0.425693  0.007603  1479   881  2360  1620 0
 0.723839  9.0  0.423457  0.042420  1218   881  2099  1490 0
 0.849440  4.0  0.237894  0.063997   547   881  1428  1154 1
 0.717162  9.0  0.432438  0.006262  1728   881  2609  1745 0
 0.770556 13.0  0.684593  0.042420   923  1176  2099  1637 0
 0.767856 13.0  0.687191  0.007603  1184  1176  2360  1768 0
 0.760261 13.0  0.699830  0.006262  1749  1176  2925  2050 0
 0.763037 13.0  0.693856  0.006262  1317  1176  2493  1834 0
 0.811892 12.0  0.779984  0.053536   474  1176  1650  1413 0
 0.863026  5.0  0.651934  1.000000   252  1176  1428  1302 1
 0.761908 13.0  0.695156  0.006262  1433  1176  2609  1892 0
 0.845035 17.0  0.711725  0.007603   932  1428  2360  1894 0
 0.934803 16.0  0.900867  1.000000   222  1428  1650  1539 1
 0.836069 17.0  0.722622  0.006262  1065  1428  2493  1960 0
 0.834155 17.0  0.724731  0.006262  1181  1428  2609  2018 0
 0.830836 17.0  0.732127  0.006262  1497  1428  2925  2176 0
 0.849907 17.0  0.707463  0.042420   671  1428  2099  1763 0
 0.677740 113.0  0.276910  0.006262  1275  1650  2925  2287 0
 0.812680 113.0  0.080681  1.000000   449  1650  2099  1874 1
 0.795283 113.0  0.118431  0.007603   710  1650  2360  2005 0
 0.722412 114.0  0.217153  0.006262   959  1650  2609  2129 0
 0.735416 114.0  0.201821  0.006262   843  1650  2493  2071 0
 0.436711 -311.0  1.787460  0.006262   826  2099  2925  2512 0
 0.538722 -312.0  1.743068  0.013372   565  2360  2925  2642 0
 0.634832 17.0  1.444063  0.023700   432  2493  2925  2709 0
 0.705553 17.0  1.367684  1.000000   316  2609  2925  2767 0
 0.710377  9.0  0.457076  0.007041  1724   881  2605  1743 0
 0.709214  9.0  0.460685  0.007041  2047   881  2928  1904 0
 0.970718  3.0 -0.147306  1.000000   290   881  1171  1026 1
 0.738258  8.0  0.480616  0.053836   768   881  1649  1265 0
 0.716935  9.0  0.448262  0.043032  1215   881  2096  1488 0
 0.714845  9.0  0.450540  0.007347  1469   881  2350  1615 0
 0.843028  4.0  0.246463  0.062531   543   881  1424  1152 1
 0.771786 13.0  0.711641  0.043032   925  1171  2096  1633 0
 0.811598 12.0  0.809760  0.053836   478  1171  1649  1410 0
 0.762311 13.0  0.725454  0.007041  1757  1171  2928  2049 0
 0.768997 13.0  0.714259  0.007347  1179  1171  2350  1760 0
 0.855471  5.0  0.670439  1.000000   253  1171  1424  1297 1
 0.763290 13.0  0.721902  0.007041  1434  1171  2605  1888 0
 0.934699 16.0  0.932086  1.000000   225  1424  1649  1536 1
 0.836187 17.0  0.760067  0.007041  1504  1424  2928  2176 0
 0.838396 17.0  0.754661  0.007041  1181  1424  2605  2014 0
 0.853386 17.0  0.738396  0.043032   672  1424  2096  1760 0
 0.848572 17.0  0.742558  0.007347   926  1424  2350  1887 0
 0.812726 112.0  0.101547  1.000000   447  1649  2096  1872 1
 0.795289 112.0  0.139395  0.007347   701  1649  2350  1999 0
 0.726114 113.0  0.233880  0.007041   956  1649  2605  2127 0
 0.688885 112.0  0.282592  0.007041  1279  1649  2928  2288 0
 0.466968 -312.0  1.765357  0.007041   832  2096  2928  2512 0
 0.575538 -312.0  1.713134  0.021593   578  2350  2928  2639 0
 0.736753 16.0  1.294338  1.000000   323  2605  2928  2766 0
 0.704953  9.0  0.482589  0.007119  1719   881  2600  1740 0
 0.709363  9.0  0.476084  0.007119  1437   881  2318  1599 0
 0.970644  3.0 -0.145462  1.000000   285   881  1166  1023 1
 0.901278  4.0  0.073517  0.061075   417   881  1298  1089 1
 0.704211  9.0  0.485547  0.007119  2051   881  2932  1906 0
 0.836082  4.0  0.255545  0.061075   539   881  1420  1150 1
 0.711490  9.0  0.473819  0.043594  1212   881  2093  1487 0
 0.730905  8.0  0.507364  0.054140   767   881  1648  1264 0
 0.811759 12.0  0.840029  0.054140   482  1166  1648  1407 0
 0.907401  6.0  0.515177  1.000000   132  1166  1298  1232 0
 0.765782 13.0  0.749230  0.007119  1434  1166  2600  1883 0
 0.771414 13.0  0.741697  0.007119  1152  1166  2318  1742 0
 0.774243 13.0  0.739121  0.043594   927  1166  2093  1629 0
 0.846843  5.0  0.689721  0.110585   254  1166  1420  1293 1
 0.765183 13.0  0.751980  0.007119  1766  1166  2932  2049 0
 0.714169 14.0  0.793799  0.043594   795  1298  2093  1695 0
 0.809504  0.0  0.883523  1.000000   122  1298  1420  1359 0
 0.750894 13.0  0.940816  0.054140   350  1298  1648  1473 0
 0.704893 14.0  0.805689  0.007119  1302  1298  2600  1949 0
 0.704754 14.0  0.808688  0.007119  1634  1298  2932  2115 0
 0.710994 14.0  0.796821  0.007119  1020  1298  2318  1808 0
 0.841160 17.0  0.788548  0.007119  1512  1420  2932  2176 0
 0.842789 17.0  0.784530  0.007119  1180  1420  2600  2010 0
 0.852553 17.0  0.772934  0.007119   898  1420  2318  1869 0
 0.857253 17.0  0.768958  0.043594   673  1420  2093  1756 0
 0.934269 16.0  0.962931  1.000000   228  1420  1648  1534 1
 0.721608 111.0  0.252734  0.007119   952  1648  2600  2124 0
 0.789829 22.0  0.159841  0.007119   670  1648  2318  1983 0
 0.705249 22.0  0.293319  0.007119  1284  1648  2932  2290 0
 0.823999 22.0  0.122753  1.000000   445  1648  2093  1870 1
 0.485190 -312.0  1.755404  0.007662   839  2093  2932  2512 0
 0.583571 -312.0  1.699067  0.019586   614  2318  2932  2625 0
 0.752978 14.0  1.235903  1.000000   332  2600  2932  2766 0
 0.707141  9.0  0.500647  0.044108  1210   881  2091  1486 0
 0.901620  4.0  0.062316  0.059630   410   881  1291  1086 1
 0.704907  9.0  0.502964  0.006924  1422   881  2303  1592 0
 0.828114  4.0  0.266083  0.059630   536   881  1417  1149 1
 0.970636  3.0 -0.143286  1.000000   280   881  1161  1021 1
 0.700491  9.0  0.509562  0.006924  1715   881  2596  1738 0
 0.724030  8.0  0.535429  0.054438   766   881  1647  1264 0
 0.699967  9.0  0.512121  0.006924  2055   881  2936  1908 0
 0.811959 12.0  0.871384  0.054438   486  1161  1647  1404 0
 0.768224 13.0  0.780074  0.006924  1775  1161  2936  2048 0
 0.905425  7.0  0.516341  1.000000   130  1161  1291  1226 0
 0.768696 13.0  0.777821  0.006924  1435  1161  2596  1878 0
 0.774327 13.0  0.770252  0.006924  1142  1161  2303  1732 0
 0.777280 13.0  0.767641  0.044108   930  1161  2091  1626 0
 0.836679  5.0  0.711179  0.109902   256  1161  1417  1289 1
 0.724568 14.0  0.822502  0.006924  1012  1291  2303  1797 0
 0.727831 14.0  0.819516  0.044108   800  1291  2091  1691 0
 0.806661  0.0  0.890398  1.000000   126  1291  1417  1354 0
 0.762885 13.0  0.964637  0.054438   356  1291  1647  1469 0
 0.718534 14.0  0.831188  0.006924  1305  1291  2596  1943 0
 0.718393 14.0  0.833556  0.006924  1645  1291  2936  2113 0
 0.844910 17.0  0.818011  0.006924  1519  1417  2936  2176 0
 0.933098 16.0  0.993792  1.000000   230  1417  1647  1532 1
 0.846391 17.0  0.814844  0.006924  1179  1417  2596  2006 0
 0.855899 17.0  0.803494  0.006924   886  1417  2303  1860 0
 0.860625 17.0  0.799570  0.044108   674  1417  2091  1754 0
 0.729047 21.0  0.310571  0.006924  1289  1647  2936  2291 0
 0.849853 22.0  0.145072  1.000000   444  1647  2091  1869 1
 0.742985 22.0  0.275203  0.006924   949  1647  2596  2121 0
 0.814530 22.0  0.182439  0.006924   656  1647  2303  1975 0
 0.489854 -312.0  1.763222  0.008127   845  2091  2936  2513 0
 0.594096 -312.0  1.702517  0.017755   633  2303  2936  2619 0
 0.750542 13.0  1.203370  1.000000   340  2596  2936  2766 0
 0.703412  9.0  0.529210  0.044579  1207   881  2088  1484 0
 0.902002  4.0  0.055460  0.058194   404   881  1285  1083 1
 0.701051  9.0  0.531637  0.006762  1412   881  2293  1587 0
 0.970664  3.0 -0.140800  1.000000   275   881  1156  1018 1
 0.819468  3.0  0.277734  0.058194   532   881  1413  1147 1
 0.696106  9.0  0.540754  0.006762  2060   881  2941  1911 0
 0.696536  9.0  0.538431  0.006762  1712   881  2593  1737 0
 0.717353  8.0  0.565149  0.054736   765   881  1646  1263 0
 0.770861 13.0  0.810121  0.006762  1785  1156  2941  2048 0
 0.777100 13.0  0.800453  0.006762  1137  1156  2293  1724 0
 0.771348 13.0  0.808172  0.006762  1437  1156  2593  1874 0
 0.824202  5.0  0.734351  0.109180   257  1156  1413  1284 1
 0.908219  7.0  0.521027  1.000000   129  1156  1285  1220 0
 0.780192 13.0  0.797741  0.044579   932  1156  2088  1622 0
 0.811841 12.0  0.904220  0.054736   490  1156  1646  1401 0
 0.772663 13.0  0.992152  0.054736   361  1285  1646  1465 0
 0.797315  0.0  0.906177  1.000000   128  1285  1413  1349 0
 0.729894 14.0  0.861293  0.006762  1656  1285  2941  2113 0
 0.736286 14.0  0.850610  0.006762  1008  1285  2293  1789 0
 0.730160 14.0  0.859302  0.006762  1308  1285  2593  1939 0
 0.739660 14.0  0.847565  0.044579   803  1285  2088  1686 0
 0.847152 17.0  0.849115  0.006762  1528  1413  2941  2177 0
 0.858163 17.0  0.835178  0.006762   880  1413  2293  1853 0
 0.848702 17.0  0.846472  0.006762  1180  1413  2593  2003 0
 0.931393 16.0  1.025454  1.000000   233  1413  1646  1529 0
 0.862939 17.0  0.831202  0.044579   675  1413  2088  1750 0
 0.746829 21.0  0.334670  0.006762  1295  1646  2941  2293 0
 0.761322 21.0  0.302748  0.006762   947  1646  2593  2119 0
 0.834842 21.0  0.209230  0.006762   647  1646  2293  1969 0
 0.871847 21.0  0.170877  1.000000   442  1646  2088  1867 1
 0.484039 -312.0  1.784746  0.008505   853  2088  2941  2514 0
 0.589940 -312.0  1.719292  0.016176   648  2293  2941  2617 0
 0.736188 12.0  1.192712  1.000000   348  2593  2941  2767 0
 0.970933  2.0 -0.138028  0.399598   270   881  1151  1016 1
 0.700096 10.0  0.559561  0.045006  1205   881  2086  1483 0
 0.902604  4.0  0.049924  0.056770   397   881  1278  1079 1
 0.809441  3.0  0.291274  0.056770   528   881  1409  1145 1
 0.697679 10.0  0.562070  0.006633  1403   881  2284  1582 0
 0.710651  9.0  0.596443  0.055033   763   881  1644  1262 0
 0.998124  0.0 -0.063653  1.000000    11   881   892   886 0
 0.692983 10.0  0.569138  0.006633  1708   881  2589  1735 0
 0.692610 10.0  0.571305  0.006633  2066   881  2947  1914 0
 0.970933  2.0 -0.138028  1.000000   259   892  1151  1021 1
 0.710651  9.0  0.596444  0.055033   752   892  1644  1268 0
 0.692611 10.0  0.571305  0.006633  2055   892  2947  1919 0
 0.700097 10.0  0.559562  0.045006  1194   892  2086  1489 0
 0.697679 10.0  0.562070  0.006633  1392   892  2284  1588 0
 0.902604  4.0  0.049924  0.056770   386   892  1278  1085 1
 0.692984 10.0  0.569138  0.006633  1697   892  2589  1740 0
 0.809441  3.0  0.291275  0.056770   517   892  1409  1150 1
 0.782444 13.0  0.829465  0.045006   935  1151  2086  1618 0
 0.811205 12.0  0.938594  0.055033   493  1151  1644  1397 0
 0.772781 13.0  0.841943  0.006633  1796  1151  2947  2049 0
 0.773323 13.0  0.840199  0.006633  1438  1151  2589  1870 0
 0.916160  7.0  0.533579  1.000000   127  1151  1278  1214 0
 0.779289 13.0  0.832246  0.006633  1133  1151  2284  1717 0
 0.809453  5.0  0.760389  0.108422   258  1151  1409  1280 1
 0.749388 14.0  0.878513  0.006633  1006  1278  2284  1781 0
 0.743040 14.0  0.887321  0.006633  1311  1278  2589  1933 0
 0.782639  0.0  0.918142  1.000000   131  1278  1409  1343 0
 0.784123 13.0  1.018963  0.055033   366  1278  1644  1461 0
 0.752801 14.0  0.875442  0.045006   808  1278  2086  1682 0
 0.742610 14.0  0.889068  0.006633  1669  1278  2947  2112 0
 0.847999 16.0  0.881228  0.006633  1538  1409  2947  2178 0
 0.863868 16.0  0.863571  0.045006   677  1409  2086  1747 0
 0.929257 16.0  1.057762  1.000000   235  1409  1644  1526 0
 0.849543 16.0  0.878937  0.006633  1180  1409  2589  1999 0
 0.859079 16.0  0.867558  0.006633   875  1409  2284  1846 0
 0.846267 20.0  0.241515  0.006633   640  1644  2284  1964 0
 0.757174 20.0  0.365070  0.006633  1303  1644  2947  2295 0
 0.771323 20.0  0.335867  0.006633   945  1644  2589  2116 0
 0.883705 20.0  0.203108  1.000000   442  1644  2086  1865 1
 0.472072 -312.0  1.813849  0.008786   861  2086  2947  2516 0
 0.574523 -313.0  1.745305  0.014899   663  2284  2947  2615 0
 0.721391 11.0  1.195307  1.000000   358  2589  2947  2768 0
 0.694574 10.0  0.593637  0.006538  1396   881  2277  1579 0
 0.689280 10.0  0.603125  0.006538  2069   881  2950  1915 0
 0.971562  2.0 -0.135022  0.428353   265   881  1146  1013 1
 0.798160  3.0  0.306565  0.055355   524   881  1405  1143 0
 0.689640 10.0  0.601044  0.006538  1705   881  2586  1733 0
 0.696984 10.0  0.591124  0.045395  1203   881  2084  1482 0
 0.704446  9.0  0.628710  0.055329   762   881  1643  1262 0
 0.689703 10.0  0.602544  0.006538  1988   881  2869  1875 0
 0.903156  4.0  0.046774  0.055355   391   881  1272  1076 0
 0.971562  2.0 -0.135022  1.000000   256   890  1146  1018 1
 0.903156  4.0  0.046774  0.055355   382   890  1272  1081 0
 0.689641 10.0  0.601044  0.006538  1696   890  2586  1738 0
 0.694575 10.0  0.593638  0.006538  1387   890  2277  1583 0
 0.689704 10.0  0.602545  0.006538  1979   890  2869  1879 0
 0.704447  9.0  0.628710  0.055329   753   890  1643  1266 0
 0.696984 10.0  0.591124  0.045395  1194   890  2084  1487 0
 0.798160  3.0  0.306565  0.055355   515   890  1405  1147 0
 0.689280 10.0  0.603125  0.006538  2060   890  2950  1920 0
 0.774546 13.0  0.874172  0.006538  1723  1146  2869  2007 0
 0.774541 13.0  0.873180  0.006538  1440  1146  2586  1866 0
 0.780797 13.0  0.864924  0.006538  1131  1146  2277  1711 0
 0.925242  8.0  0.544684  1.000000   126  1146  1272  1209 0
 0.773938 13.0  0.874804  0.006538  1804  1146  2950  2048 0
 0.810299 12.0  0.973497  0.055329   497  1146  1643  1394 0
 0.792955  5.0  0.789105  0.107630   259  1146  1405  1275 1
 0.783920 13.0  0.862160  0.045395   938  1146  2084  1615 0
 0.761447 14.0  0.905977  0.045395   812  1272  2084  1678 0
 0.791366 13.0  1.049225  0.055329   371  1272  1643  1457 0
 0.764338  0.0  0.942669  1.000000   133  1272  1405  1338 0
 0.750896 14.0  0.919619  0.006538  1678  1272  2950  2111 0
 0.758096 14.0  0.908992  0.006538  1005  1272  2277  1774 0
 0.751457 14.0  0.918017  0.006538  1314  1272  2586  1929 0
 0.751573 14.0  0.918932  0.006538  1597  1272  2869  2070 0
 0.850111 16.0  0.911438  0.006538  1181  1405  2586  1995 0
 0.864511 16.0  0.895971  0.045395   679  1405  2084  1744 0
 0.859884 16.0  0.899856  0.006538   872  1405  2277  1841 0
 0.848466 16.0  0.913519  0.006538  1545  1405  2950  2177 0
 0.849497 16.0  0.912641  0.006538  1464  1405  2869  2137 0
 0.927437 15.0  1.089233  1.000000   238  1405  1643  1524 0
 0.775811 20.0  0.372148  0.006538   943  1643  2586  2114 0
 0.767967 20.0  0.392882  0.006538  1226  1643  2869  2256 0
 0.888682 20.0  0.239165  1.000000   441  1643  2084  1863 1
 0.761391 20.0  0.399449  0.006538  1307  1643  2950  2296 0
 0.852426 20.0  0.276403  0.006538   634  1643  2277  1960 0
 0.474418 -403.0  1.847336  0.008960   866  2084  2950  2517 0
 0.479779 -312.0  1.835331  0.008960   785  2084  2869  2476 0
 0.584055 -313.0  1.763006  0.013958   592  2277  2869  2573 0
 0.549041 -313.0  1.780007  0.013958   673  2277  2950  2613 0
 0.711324 10.0  1.210937  0.046172   364  2586  2950  2768 0
 0.806093 11.0  1.111648  1.000000   283  2586  2869  2727 0
 0.903551  3.0  0.044060  0.053940   386   881  1267  1074 0
 0.686166 10.0  0.635152  0.006474  2069   881  2950  1915 0
 0.698677  9.0  0.661028  0.053940   761   881  1642  1261 0
 0.971980  2.0 -0.132066  0.452086   261   881  1142  1011 1
 0.686580 10.0  0.633043  0.006474  1702   881  2583  1732 0
 0.686490 10.0  0.634636  0.006474  1982   881  2863  1872 0
 0.694114 10.0  0.622836  0.045745  1201   881  2082  1481 0
 0.786130  3.0  0.323420  0.053940   521   881  1402  1141 0
 0.691780 10.0  0.625279  0.006474  1390   881  2271  1576 0
 0.971980  2.0 -0.132066  1.000000   255   887  1142  1014 1
 0.786131  3.0  0.323420  0.053940   515   887  1402  1144 0
 0.686167 10.0  0.635152  0.006474  2063   887  2950  1918 0
 0.691780 10.0  0.625279  0.006474  1384   887  2271  1579 0
 0.698677  9.0  0.661028  0.053940   755   887  1642  1264 0
 0.686581 10.0  0.633043  0.006474  1696   887  2583  1735 0
 0.903552  3.0  0.044060  0.053940   380   887  1267  1077 0
 0.694114 10.0  0.622836  0.045745  1195   887  2082  1484 0
 0.686490 10.0  0.634637  0.006474  1976   887  2863  1875 0
 0.776055  4.0  0.821073  0.106800   260  1142  1402  1272 1
 0.774577 13.0  0.907273  0.006474  1721  1142  2863  2002 0
 0.927483  8.0  0.552765  1.000000   125  1142  1267  1204 0
 0.809004 12.0  1.008473  0.055616   500  1142  1642  1392 0
 0.781412 13.0  0.897607  0.006474  1129  1142  2271  1706 0
 0.784420 13.0  0.894943  0.045745   940  1142  2082  1612 0
 0.774840 13.0  0.906188  0.006474  1441  1142  2583  1862 0
 0.774112 13.0  0.907822  0.006474  1808  1142  2950  2046 0
 0.763180 14.0  0.940397  0.006474  1004  1267  2271  1769 0
 0.766385 14.0  0.937523  0.045745   815  1267  2082  1674 0
 0.755507 14.0  0.951277  0.006474  1683  1267  2950  2108 0
 0.795417 13.0  1.081239  0.055616   375  1267  1642  1454 0
 0.746982  1.0  0.976824  1.000000   135  1267  1402  1334 0
 0.756021 14.0  0.950688  0.006474  1596  1267  2863  2065 0
 0.756238 14.0  0.949677  0.006474  1316  1267  2583  1925 0
 0.863340 16.0  0.927162  0.045745   680  1402  2082  1742 0
 0.847902 16.0  0.944000  0.006474  1461  1402  2863  2132 0
 0.858971 16.0  0.930845  0.006474   869  1402  2271  1836 0
 0.925246 15.0  1.119301  1.000000   240  1402  1642  1522 0
 0.848925 16.0  0.942681  0.006474  1181  1402  2583  1992 0
 0.847101 16.0  0.944749  0.006474  1548  1402  2950  2176 0
 0.761009 19.0  0.435549  0.006474  1308  1642  2950  2296 0
 0.887372 19.0  0.276767  1.000000   440  1642  2082  1862 1
 0.766184 19.0  0.429882  0.006474  1221  1642  2863  2252 0
 0.853074 19.0  0.311738  0.006474   629  1642  2271  1956 0
 0.775325 19.0  0.408879  0.006474   941  1642  2583  2112 0
 0.469015 -403.0  1.883646  0.009018   868  2082  2950  2516 0
 0.464388 -312.0  1.877331  0.009018   781  2082  2863  2472 0
 0.516817 -313.0  1.821321  0.013362   679  2271  2950  2610 0
 0.560040 -313.0  1.811325  0.013362   592  2271  2863  2567 0
 0.754121 10.0  1.163690  1.000000   280  2583  2863  2723 0
 0.695137  9.0  1.245737  0.048496   367  2583  2950  2766 0
 0.689550 10.0  0.655868  0.006438  1385   881  2266  1573 0
 0.773961  3.0  0.340353  0.052525   517   881  1398  1139 0
 0.904706  3.0  0.042697  0.052525   380   881  1261  1071 0
 0.683579 10.0  0.666176  0.006438  2068   881  2949  1915 0
 0.684115 10.0  0.663931  0.006438  1698   881  2579  1730 0
 0.693665  9.0  0.692486  0.052525   760   881  1641  1261 0
 0.972325  2.0 -0.128681  1.000000   256   881  1137  1009 1
 0.683807 10.0  0.665714  0.006438  1977   881  2858  1869 0
 0.691755 10.0  0.653549  0.046057  1200   881  2081  1481 0
 0.782311 13.0  0.928470  0.006438  1129  1137  2266  1701 0
 0.937079  8.0  0.565785  1.000000   124  1137  1261  1199 0
 0.774861 13.0  0.938601  0.006438  1721  1137  2858  1997 0
 0.774535 13.0  0.939081  0.006438  1812  1137  2949  2043 0
 0.785145 13.0  0.925960  0.046057   944  1137  2081  1609 0
 0.775461 13.0  0.937312  0.006438  1442  1137  2579  1858 0
 0.808603 12.0  1.041705  0.055896   504  1137  1641  1389 0
 0.759216  4.0  0.852468  0.105929   261  1137  1398  1267 1
 0.727608  1.0  1.006079  1.000000   137  1261  1398  1329 0
 0.761119 13.0  0.979775  0.006438  1597  1261  2858  2059 0
 0.768897 13.0  0.969069  0.006438  1005  1261  2266  1763 0
 0.761676 13.0  0.978542  0.006438  1318  1261  2579  1920 0
 0.760780 13.0  0.980283  0.006438  1688  1261  2949  2105 0
 0.800491 12.0  1.110387  0.055896   380  1261  1641  1451 0
 0.771941 13.0  0.966384  0.046057   820  1261  2081  1671 0
 0.923451 15.0  1.147288  1.000000   243  1398  1641  1519 0
 0.857753 15.0  0.959566  0.006438   868  1398  2266  1832 0
 0.861854 15.0  0.956147  0.046057   683  1398  2081  1739 0
 0.845528 15.0  0.973812  0.006438  1551  1398  2949  2173 0
 0.847491 15.0  0.971580  0.006438  1181  1398  2579  1988 0
 0.846081 15.0  0.973169  0.006438  1460  1398  2858  2128 0
 0.761365 18.0  0.464258  0.006438  1217  1641  2858  2249 0
 0.850765 18.0  0.343748  0.006438   625  1641  2266  1953 0
 0.882549 18.0  0.311524  1.000000   440  1641  2081  1861 1
 0.757516 18.0  0.469218  0.006438  1308  1641  2949  2295 0
 0.772358 18.0  0.441864  0.006438   938  1641  2579  2110 0
 0.453962 -403.0  1.919833  0.008952   868  2081  2949  2515 0
 0.447187 -312.0  1.919130  0.008952   777  2081  2858  2469 0
 0.534200 -313.0  1.860422  0.013110   592  2266  2858  2562 0
 0.502173 -407.0  1.863660  0.013110   683  2266  2949  2607 0
 0.696365  9.0  1.233208  1.000000   279  2579  2858  2718 0
 0.670651  8.0  1.297138  0.050555   370  2579  2949  2764 0
