EventID,Origin Date,Origin Time,Latitude (WGS84),Longitude (WGS84),Depth,RMS,Magnitude,phases,evaluation mode,author,status,event_type,min_sta_dist,GAP,depth_uncertainty,latitude_uncertainty,longitude_uncertainty,
texnet2020kkbh,5/27/2020,19:22:19,33.34259033,-97.85120522,7.116333008,0.6,2.412883833,13,automatic,Matthew,reported,quarry blast,39.19462804,119.8155502,10.3669661,58.66244435,10.00272108,
texnet2020kkga,5/27/2020,21:45:35,33.24645996,-98.01948361,14.03702799,0.02,2.219667228,6,manual,Matthew,reported,quarry blast,55.65534975,127.604046,91.85895985,611.8168741,267.3811634,
texnet2020klsj,5/28/2020,17:08:03,31.02355957,-103.451553,47.49112956,0.01,1.11581638,7,automatic,Matthew,reported,quarry blast,8.968844628,184.8139733,14.48521034,86.17638412,24.91856177,
texnet2020klxd,5/28/2020,19:32:25,33.3416748,-97.8651391,0.733642578,0.27,2.476473442,10,automatic,Matthew,reported,quarry blast,50.14917237,119.3022805,19.59895828,23.640487,23.7462333,
texnet2020kntg,5/29/2020,19:50:55,29.99967957,-98.48084259,0,1.44,4.049065828,6,manual,Tricia,reported,quarry blast,206.0421141,158.5710144,0,4.413445408,6.835453666,
texnet2020ktey,6/1/2020,19:26:22,33.31542587,-98.01277161,0,0.85,2.485587784,9,manual,Tricia,reported,quarry blast,31.00027309,128.2827682,0,1.982444786,3.219860737,
texnet2020kvbm,6/2/2020,19:57:51,33.30278397,-97.71112061,6.344923496,4.8,2.763928404,13,manual,Tricia,reported,quarry blast,42.80865501,64.16695786,3.607677374,2.983328911,2.646865333,
texnet2020kvil,6/2/2020,23:28:59,30.66101074,-98.26386242,4.450764974,0.32,1.999371967,10,manual,Tricia,reported,quarry blast,98.09163727,101.5823166,30.18901414,5.193053739,4.971115059,
texnet2020kwtg,6/3/2020,18:04:25,33.34313583,-97.95558929,6.207455635,2.02,2.143910993,8,manual,Tricia,reported,quarry blast,65.47703921,116.9868164,7.473139666,5.329047786,5.215995016,
texnet2020laht,6/5/2020,16:47:57,29.63425636,-99.17224121,13.25442886,0.74,2.428705449,8,manual,Tricia,reported,quarry blast,15.73541456,245.2554779,5.363101298,10.00538528,7.557072733,
texnet2020lajl,6/5/2020,17:40:24,29.68229103,-99.46310425,0,0.79,2.525499672,9,manual,Tricia,reported,quarry blast,24.53679804,270.2988586,0,5.859707998,6.538180092,
texnet2020lfzi,6/8/2020,19:22:31,33.2611084,-97.80082889,2.005289714,0.14,2.330379668,9,automatic,Matthew,reported,quarry blast,51.5816583,85.84430977,6.2089147,17.48376179,8.787192951,
texnet2020lgae,6/8/2020,19:47:26,33.02581787,-97.46534394,10.68672689,0.11,2.913065061,12,automatic,Matthew,reported,quarry blast,36.89946537,152.1625714,2.496824718,2.629303531,2.197240907,
texnet2020llnl,6/11/2020,20:11:02,33.29498291,-97.80618807,6.333780924,0.63,2.516434043,12,automatic,Matthew,reported,quarry blast,37.30686326,98.1880178,2.592664956,1.557116777,1.935628371,
texnet2020lnkv,6/12/2020,21:08:19,33.26934814,-97.85120522,19.97953288,0.82,2.73009668,14,manual,Tricia,reported,quarry blast,56.09956054,64.94352028,3.347066225,4.636964953,2.859458718,
texnet2020lwdq,6/17/2020,15:43:36,33.28948975,-97.6647056,55.34110514,0.17,2.269435423,11,manual,Tricia,reported,quarry blast,36.69294311,134.3469714,4.582237093,0.941037951,2.038527524,
texnet2020lwhw,6/17/2020,17:51:42,33.29575729,-97.7298584,0,1.38,2.374793294,10,manual,Tricia,reported,quarry blast,76.63895803,174.7403107,0,3.111228505,2.599009043,
texnet2020lwqj,6/17/2020,22:08:41,29.68688965,-98.20381434,0.048909505,0.22,2.178568111,9,manual,Tricia,reported,quarry blast,61.7375534,286.0784486,11.14949776,14.51541951,14.59263089,
texnet2020lyhk,6/18/2020,19:54:11,33.01595688,-97.40769196,41.48923492,2.95,2.84676079,10,manual,Tricia,reported,quarry blast,37.82297078,141.0924778,17.30783778,4.464722639,7.715701841,
texnet2020lzum,6/19/2020,15:39:22,32.38368607,-96.92568207,0,2.78,2.566431608,5,manual,Tricia,reported,quarry blast,33.63110399,282.8106999,0,6.380685403,9.105846212,
texnet2020mabt,6/19/2020,19:18:35,33.23913574,-97.73651867,0.635823568,0.63,2.497260325,18,manual,Matthew,reported,quarry blast,37.85658886,111.4425334,3.107623059,2.094349814,2.814091496,
texnet2020mfun,6/22/2020,22:28:48,33.14117432,-97.86406726,13.86584473,0.2,2.489340586,12,automatic,Matthew,reported,quarry blast,21.91129945,94.67966251,3.767815011,5.489517282,4.421725219,
texnet2020mjcy,6/24/2020,18:08:48,32.51861572,-100.3657346,0.024454753,0.31,1.194134735,22,manual,Matthew,reported,quarry blast,63.41091207,90.17120809,2.212808969,1.178142531,1.276662216,
texnet2020mlcs,6/25/2020,20:18:21,33.11187744,-97.85977992,21.34899902,0.37,2.506486223,13,automatic,Matthew,reported,quarry blast,46.10684173,91.41020604,6.140881076,6.627572281,3.928059349,
texnet2020mlgx,6/25/2020,22:25:17,33.25012207,-97.87800114,16.58032227,0.2,2.613880397,9,automatic,Matthew,reported,quarry blast,43.03583324,107.4925771,12.36990431,30.0543502,24.55230996,
texnet2020mmrp,6/26/2020,16:57:33,31.91711426,-106.6156155,2.005289714,0.34,0.85125168,11,manual,Matthew,reported,quarry blast,19.20051358,204.4190804,4.533651396,3.165782305,4.861924019,
texnet2020mmwv,6/26/2020,19:35:37,30.79833984,-98.37747713,69.84277344,0.14,2.171166521,7,manual,Matthew,reported,quarry blast,79.7198509,187.2715343,29.59463738,177.9222604,12.71280743,
texnet2020msha,6/29/2020,18:25:01,33.25323486,-97.8321228,10,1.07,2.336520925,8,automatic,John,reported,quarry blast,40.42336822,63.76858139,0,3.620609914,3.479376111,
texnet2020mwdn,7/1/2020,21:11:59,33.27301025,-97.84691787,6.969604492,0.65,2.712728351,15,automatic,John2,reported,quarry blast,43.01949972,65.07319286,5.279306934,2.694244261,3.025239211,
texnet2020mxvm,7/2/2020,19:23:20,32.51784134,-100.3858871,0,0.49,1.679683942,13,manual,John2,reported,quarry blast,66.94721255,101.2471161,0,1.923884574,2.26978168,
texnet2020nezm,7/6/2020,17:23:15,29.16870117,-98.76424632,72.48388672,0.11,1.894167362,6,automatic,Matthew,reported,quarry blast,37.21215155,240.1451027,31.26715779,172.561017,40.26211698,
texnet2020nfcu,7/6/2020,19:03:49,33.29315186,-98.00983708,12.78983561,0.6,2.078463305,15,automatic,Matthew,reported,quarry blast,28.70387972,110.0199574,2.470223291,2.053037997,4.958056245,
texnet2020nffg,7/6/2020,20:17:51,30.67932129,-98.31959794,10.71118164,0.46,2.230079197,16,manual,Matthew,reported,quarry blast,92.86214794,98.98650072,6.516440872,2.264141174,1.602741895,
texnet2020nioz,7/8/2020,16:36:54,32.52614975,-96.94068146,12.7074585,1.45,1.728539136,10,automatic,Matthew,rejected,quarry blast,6.395461652,137.579864,11.34359464,5.862800106,2.855440695,
texnet2020nipx,7/8/2020,17:05:06,32.24853516,-100.6411966,47.9313151,0.17,1.944048303,6,manual,Matthew,reported,quarry blast,58.99564788,240.4376706,27.31485299,54.03364386,34.16967835,
texnet2020nklz,7/9/2020,17:22:39,32.14590986,-100.5117582,8.779492187,0.22,2.108789113,6,manual,Matthew,reported,quarry blast,63.56787065,293.6778885,12.46692423,19.71655438,26.30299272,
texnet2020nrrd,7/13/2020,15:57:21,32.578125,-96.8597561,6.260416667,0.03,1.956949109,4,manual,Tricia,reported,quarry blast,11.27662836,302.7338909,131.3914833,2280.993974,1214.921544,
texnet2020nvkh,7/15/2020,17:01:37,29.93591309,-98.04250919,7.483154297,0.21,2.19800744,9,manual,John,reported,quarry blast,72.37333118,182.9257798,28.48090095,29.87486993,21.44719007,
texnet2020nvlh,7/15/2020,17:29:58,33.30871582,-97.66363377,13.25447591,0.59,2.560834736,17,automatic,John,reported,quarry blast,38.73046869,158.0813089,4.028777927,6.441837269,2.05269583,
texnet2020nvqn,7/15/2020,20:09:34,33.29956055,-97.8244093,64.85400391,0.21,2.774222167,9,automatic,John,reported,quarry blast,36.63187687,134.7416313,37.7358441,607.1517509,78.23974637,
texnet2020nxkx,7/16/2020,19:34:28,29.49188232,-99.03412224,0.024454753,1.2,3.372896699,19,automatic,John,reported,quarry blast,24.25862273,84.64348019,6.135971596,7.183601847,4.769820383,
texnet2020nxou,7/16/2020,21:32:42,33.59619141,-97.69150152,90.1891276,0.12,2.845085874,9,automatic,John,reported,quarry blast,50.32277328,84.85295974,81.14329052,717.5261591,123.5030265,
texnet2020nzmw,7/17/2020,22:51:31,30.63013077,-98.12783051,0,4.18,2.610799194,17,manual,Tricia,reported,quarry blast,110.6257404,118.5142956,0,2.342148704,3.063876407,
texnet2020oeph,7/20/2020,17:46:22,33.28654861,-97.8127594,0,0.39,2.051199749,11,manual,Tricia,reported,quarry blast,70.5442055,195.5678253,0,1.930898124,3.982417086,
texnet2020oeuk,7/20/2020,20:21:36,33.25022125,-97.87352753,0,0.95,2.962805828,23,manual,Tricia,reported,quarry blast,29.43917751,52.50814819,0,1.618371871,1.575407654,
texnet2020oggp,7/21/2020,15:38:53,31.66717529,-102.4450981,0.024454753,0.4,1.698804412,14,manual,Tricia,reported,quarry blast,33.99228135,117.3100294,1.377513554,2.837818547,4.65824581,
texnet2020ognu,7/21/2020,19:16:42,33.22814941,-97.9551734,13.64575195,0.13,2.064187891,6,manual,Tricia,reported,quarry blast,57.21199266,104.0391892,89.98540267,193.8828209,119.3919239,
texnet2020ojyo,7/23/2020,16:07:48,32.4093132,-100.5400696,0,3.61,2.610051877,8,manual,Tricia,reported,quarry blast,77.97671015,120.3170929,0,3.581840618,3.965737589,
texnet2020okgz,7/23/2020,20:23:15,33.24181366,-97.77964783,0,3.03,2.515567413,11,manual,Tricia,reported,quarry blast,34.851305,107.3253632,0,3.01891136,3.033973336,
texnet2020okir,7/23/2020,21:14:13,33.33897018,-97.85057831,0,1.49,2.309631822,9,manual,Tricia,reported,quarry blast,38.7959957,174.6427917,0,2.525572166,3.349417046,
texnet2020orkt,7/27/2020,18:14:34,33.23455811,-97.94123952,14.40384928,0.14,2.147965674,8,automatic,Matthew,reported,quarry blast,58.55735517,104.9161322,10.37341896,120.822085,15.47352285,
texnet2020ovcx,7/29/2020,18:49:01,29.46533203,-99.53768382,63.58235677,0.13,2.469450697,8,automatic,Matthew,reported,quarry blast,105.7439641,282.0542631,44.41570592,680.1084954,168.4481313,
texnet2020ovgz,7/29/2020,20:53:09,33.30047607,-97.77832031,9.121622721,0.1,2.737184785,8,automatic,Matthew,reported,quarry blast,41.94535118,80.30765313,21.09109642,150.7613891,10.80120768,
texnet2020ovhv,7/29/2020,21:18:11,33.31329346,-97.82119379,13.6212972,0.58,2.597026296,15,automatic,Matthew,reported,quarry blast,38.02952565,66.89174006,2.294123887,1.566753297,4.456628039,
texnet2020oxbe,7/30/2020,20:13:51,33.25927734,-97.98304116,9.194986979,0.27,2.076033784,11,automatic,Matthew,reported,quarry blast,25.6350522,121.350567,3.515902055,0.998803053,2.487252453,
texnet2020oxdd,7/30/2020,21:13:08,33.230896,-97.83405583,1.247192383,0.37,2.510922088,18,automatic,Matthew,reported,quarry blast,30.30568506,79.70753186,1.307416065,1.466861321,1.069154779,
texnet2020oyqp,7/31/2020,17:09:46,32.0430603,-96.8477478,0,0.68,2.973990944,7,manual,Tricia,reported,quarry blast,48.92001242,330.4512329,0,5.921856963,8.743609902,
texnet2020oyvd,7/31/2020,19:26:43,33.25613785,-97.80015564,0,0.85,2.32403009,10,manual,Tricia,reported,quarry blast,34.49550384,191.4246521,0,2.848908158,2.936616481,
texnet2020ozar,7/31/2020,22:15:11,30.62255859,-98.24028201,2.543294271,0.1,2.065716784,6,manual,Tricia,reported,quarry blast,102.7032018,193.8458432,69.32587366,96.26288422,95.65770966,
texnet2020pdyy,8/3/2020,15:02:16,29.52403069,-99.04573822,0,0.67,2.069134136,8,manual,Tricia,reported,quarry blast,22.80846769,170.0806961,0,3.983356301,2.002542429,
texnet2020pelg,8/3/2020,21:16:20,32.38529968,-101.6710434,0,1.48,1.727576427,6,manual,Tricia,reported,quarry blast,73.3177934,123.4492292,0,3.53861232,3.346957371,
texnet2020pjph,8/6/2020,16:58:55,29.43511963,-99.0279182,0.024454753,0.66,2.446657332,20,manual,Tricia,reported,quarry blast,26.64324304,96.94211796,1.390197194,2.927024255,1.383853232,
texnet2020plkv,8/7/2020,17:00:30,33.26240158,-97.91796875,0,0.88,2.397132795,20,manual,Tricia,reported,quarry blast,46.60729825,108.5519485,0,1.852807894,1.668255176,
texnet2020plrt,8/7/2020,20:29:59,32.98919678,-97.78046399,20.66426595,0.19,2.499508327,11,automatic,John2,reported,quarry blast,20.96338587,88.25734086,1.282976767,1.609759964,0.780492722,
texnet2020prax,8/10/2020,18:48:07,33.21624756,-97.96696361,16.60477702,0.22,2.506365833,12,automatic,John2,reported,quarry blast,21.70062192,102.6208468,3.386616944,2.546851772,2.085535665,
texnet2020prfw,8/10/2020,21:18:08,33.27209473,-97.94231136,8.461344401,0.08,2.691078289,9,automatic,John2,reported,quarry blast,61.89987863,78.15679717,12.1968608,59.0184942,12.27229378,
texnet2020pszi,8/11/2020,20:16:25,33.26568604,-97.81476277,2.078653971,0.93,2.593715645,17,automatic,John2,reported,quarry blast,34.33794183,64.12721869,6.503033743,3.182675297,3.453271962,
texnet2020puuk,8/12/2020,20:04:14,33.25653076,-97.69257336,0.024454753,0.32,2.29322435,10,automatic,John2,reported,quarry blast,42.31671068,240.5916847,5.931479829,88.26081143,12.16308423,
texnet2020pyic,8/14/2020,18:22:52,32.30895996,-97.65505907,1.516194661,0.04,2.324335844,6,manual,John2,reported,quarry blast,21.60506118,116.127346,48.1642934,70.14868851,74.78200366,
texnet2020pyjk,8/14/2020,19:02:49,29.82788086,-97.9453125,44.1163737,0.2,1.90602046,10,manual,Matthew,reported,quarry blast,57.37038291,248.2382979,10.46887514,3.011996893,3.456688596,
texnet2020qdyk,8/17/2020,20:18:54,33.25375748,-97.89242554,0,1.05,2.505523964,20,manual,Tricia,reported,quarry blast,28.72465955,64.95423508,0,1.42794769,1.501246491,
texnet2020qfuy,8/18/2020,20:50:02,33.26012039,-97.78845978,0,0.86,2.650766526,17,manual,Tricia,reported,quarry blast,35.58929737,63.57621002,0,1.615918532,1.582784968,
texnet2020qhih,8/19/2020,16:43:00,29.75595284,-98.99503326,0,1.13,2.324374494,10,manual,Tricia,reported,quarry blast,37.43655372,249.3051605,0,7.043230083,2.655120161,
texnet2020qhmw,8/19/2020,19:01:05,32.54527283,-100.3098373,0,0.88,1.747239067,13,manual,Tricia,reported,quarry blast,63.25218902,73.43078613,0,2.204210812,1.745865502,
texnet2020qhpw,8/19/2020,20:32:48,33.29666901,-97.83207703,0,2.58,2.543953726,12,manual,Tricia,reported,quarry blast,35.88236081,114.2785645,0,2.967541097,2.805083945,
texnet2020qjcu,8/20/2020,16:12:58,33.26843262,-102.1267626,12.86319987,0.39,2.278448169,12,manual,Tricia,reported,quarry blast,62.52481141,143.9991032,112.4950273,60.17579707,45.84680911,
texnet2020qjih,8/20/2020,18:59:44,30.99503136,-102.5639725,0,4.3,1.521287006,10,manual,Tricia,reported,quarry blast,42.68193902,94.03116608,0,2.170898547,2.283201768,
texnet2020qjjv,8/20/2020,19:46:02,33.25653076,-98.01412443,11.51818848,0.16,2.355104263,9,manual,Tricia,reported,quarry blast,56.87654126,106.1307708,4.122552805,40.99073432,6.327298228,
texnet2020qleb,8/21/2020,19:06:48,29.66540146,-99.43900299,0,0.76,2.436211286,10,manual,Tricia,reported,quarry blast,21.55733898,284.0147552,0,4.518441876,5.13324781,
texnet2020qsnv,8/25/2020,20:00:13,33.22906494,-97.97768197,10.8334554,0.6,2.431333715,9,automatic,Matthew,reported,quarry blast,22.62269197,149.5143253,5.452323956,12.54643408,20.29374007,
texnet2020qsrg,8/25/2020,21:44:30,30.82763672,-98.39462652,91.75423177,0.49,2.118503765,10,manual,Matthew,reported,quarry blast,76.34218129,188.6200852,29.82337102,14.31593008,18.03299785,
texnet2020quin,8/26/2020,19:34:25,30.70129395,-98.32388529,0.048909505,0.35,2.471481161,12,manual,Matthew,reported,quarry blast,71.29975492,227.0439431,16.96921936,8.772584784,2.665674733,
texnet2020quju,8/26/2020,20:14:22,33.29090881,-97.82333374,5,0.83,2.626817338,20,automatic,Matthew,reported,quarry blast,35.88446379,73.20521545,NULL,1.90779164,1.596853488,
texnet2020qvxo,8/27/2020,16:20:05,32.84545898,-97.23275534,38.44287109,0.08,2.839760484,10,manual,Matthew,reported,quarry blast,38.88381425,322.3983299,19.32471851,280.4839443,23.3733331,
texnet2020qvyk,8/27/2020,16:45:28,32.70080566,-99.73013529,74.39135742,0.15,1.239219224,10,manual,Matthew,reported,quarry blast,11.83727074,147.883973,7.730010641,7.086615721,14.8817273,
texnet2020qvzw,8/27/2020,17:30:07,32.26501465,-100.4589844,4.352945964,0.48,1.931852397,11,manual,Matthew,reported,quarry blast,74.09124112,106.2054289,23.02526413,3.0094546,17.27195889,
texnet2020qwfe,8/27/2020,20:10:17,33.1036377,-97.89515053,11.78719076,0.33,2.300687013,18,manual,Matthew,reported,quarry blast,17.39781952,90.85928947,1.962497289,3.03690147,1.046527622,
texnet2020qyam,8/28/2020,20:05:14,29.56329346,-99.47254136,0.513549805,0.21,2.752200481,11,manual,Tricia,reported,quarry blast,18.96808446,284.8331023,6.927818936,42.05558906,5.641537879,
texnet2020qycn,8/28/2020,21:06:32,31.89186096,-102.6678009,0,2.73,2.267193571,7,manual,Tricia,reported,quarry blast,27.70127762,142.3740063,0,2.670246185,3.238055802,
texnet2020rdkw,8/31/2020,19:00:04,32.34649658,-98.76655393,0.024454753,0.41,2.132825667,16,manual,Tricia,reported,quarry blast,66.97647805,85.18948286,1.755692586,1.598008493,1.184149476,
texnet2020rdlh,8/31/2020,19:12:39,29.19799805,-99.45909926,9.684082031,0.02,2.492040995,7,manual,Tricia,reported,quarry blast,40.70042492,267.8461259,21.1762536,169.4124789,43.64908651,
texnet2020rdnf,8/31/2020,20:11:38,33.32494354,-98.07763672,0,5.38,2.607678714,11,manual,Tricia,reported,quarry blast,60.76938911,111.5895233,0,3.258301476,2.857942316,
texnet2020rfjf,9/1/2020,20:26:14,32.6751709,-101.453649,0.048909505,0.14,1.762088256,6,manual,Tricia,reported,quarry blast,38.45871882,267.8083355,28.05737119,301.009469,36.55182462,
texnet2020rhbc,9/2/2020,18:36:09,31.56936455,-101.8987579,0,0.95,1.587805954,5,manual,Tricia,reported,quarry blast,20.61283196,167.9032745,0,3.85519467,4.468014743,
texnet2020rhck,9/2/2020,19:15:46,32.61538696,-100.2136002,0,2.5,1.564298591,8,manual,Tricia,reported,quarry blast,53.59356709,151.1019287,0,5.212926116,2.990574494,
texnet2020rhdn,9/2/2020,19:49:35,33.27095795,-97.76358032,0,0.87,2.455444764,17,manual,Tricia,reported,quarry blast,38.10875341,173.1969299,0,2.448022967,2.419620178,
texnet2020riuc,9/3/2020,17:20:33,32.05818176,-101.6976089,0,1.38,1.781336732,8,manual,Tricia,reported,quarry blast,56.33353388,102.599823,0,3.319618925,2.54874375,
texnet2020rjat,9/3/2020,20:42:22,30.60452271,-98.39992523,0,1.04,2.22689315,11,manual,Tricia,reported,quarry blast,94.87370607,162.086319,0,3.843284517,4.345847083,
texnet2020rjcc,9/3/2020,21:23:36,33.26838303,-97.87693787,0,1,2.455703147,20,manual,Tricia,reported,quarry blast,44.4020482,83.1623497,0,2.271299005,1.66235737,
texnet2020rkvk,9/4/2020,20:17:14,33.31970215,-97.83941502,7.385335286,0.48,2.732187689,12,manual,John2,reported,quarry blast,37.62787574,117.0810106,3.11818247,2.203647623,2.689372374,
texnet2020rsiw,9/8/2020,23:00:54,33.2244873,-98.01090892,19.90616862,0.02,NULL,6,manual,John2,rejected,quarry blast,21.2028279,115.0623998,55.90752881,575.6273007,87.28284075,
texnet2020rvnk,9/10/2020,16:42:17,29.58247375,-98.9611969,0,1.63,2.503625713,11,manual,John2,reported,quarry blast,31.56076291,103.705286,0,2.31763373,2.210777573,
texnet2020rvtq,9/10/2020,19:53:07,30.63446045,-98.35068121,0.024454753,0.59,2.257414743,17,manual,John2,reported,quarry blast,94.49296091,167.1560603,32.79354425,8.988873876,2.617755734,
texnet2020rxod,9/11/2020,19:22:42,33.22906494,-98.04199219,13.27893066,0.34,2.281228194,11,manual,John2,reported,quarry blast,21.20994836,117.8997577,2.913665292,1.334156069,0.932742355,
texnet2020rxpv,9/11/2020,20:13:42,33.24920654,-97.73973418,14.99076335,0.79,2.464132115,19,automatic,Matthew,reported,quarry blast,35.20820381,87.4286504,3.823177117,2.957002519,2.219141077,
texnet2020rxrd,9/11/2020,20:54:08,33.35723877,-97.62826315,0.024454753,0.51,2.545251913,8,automatic,Matthew,reported,quarry blast,35.03384118,129.2821905,26.87770212,243.3971402,58.33007392,
texnet2020rxtr,9/11/2020,22:11:28,33.33892822,-97.65827458,0.220092773,0.33,2.392440487,15,automatic,Matthew,reported,quarry blast,37.71736979,124.5523201,2.377001155,2.616861156,1.998374613,
texnet2020sewp,9/15/2020,19:36:28,29.32067871,-98.9441636,110.3887533,0.18,2.249246321,12,manual,Matthew,reported,quarry blast,112.813766,105.6816223,6.827079667,2.629104976,5.541886869,
